transaction_id,user_id,date,amount,type,category,narration,payment_mode
TXN_D849D463,2587,2025-08-08,85.23,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_73345165,2587,2025-08-07,116.34,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_6B50E952,2587,2025-08-25,374.03,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_80953E6D,2587,2025-08-06,458.57,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_47382E99,2587,2025-08-15,371.96,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_FFAC78F4,2587,2025-08-22,446.63,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_A0179DF1,2587,2025-08-28,467.23,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_CB0168A4,2587,2025-09-29,170475.0,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_BF91D3DF,2587,2025-10-03,34756.44,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_64968B42,2587,2025-10-06,13416.38,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_A183D502,2587,2025-09-15,317.81,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_0248611D,2587,2025-09-19,64.72,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_18BA860F,2587,2025-09-10,243.17,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_001283B4,2587,2025-09-02,202.24,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_A5C408DE,2587,2025-09-03,323.65,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_841E2486,2587,2025-09-20,301.4,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_19509F61,2587,2025-09-15,295.34,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BCF6421E,2587,2025-09-15,439.98,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_923FCDCE,2587,2025-09-11,306.2,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_2DE9C04C,2587,2025-09-02,238.23,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_2C73D9B5,2587,2025-09-23,77.1,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_67C28C93,2587,2025-09-02,149.01,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_F69FD189,2587,2025-09-15,270.59,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_FA285E7B,2587,2025-09-12,204.05,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_2F9C7BB8,2587,2025-09-13,219.86,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_619320F3,2587,2025-09-22,303.07,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_7BC4DF63,2587,2025-09-03,185.06,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5E981F71,2587,2025-09-10,150.88,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D44361AE,2587,2025-09-11,75.86,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_E8959E23,2587,2025-09-12,176.5,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E138CD5C,2587,2025-09-05,301.82,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_5A634A68,2587,2025-09-10,285.93,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_122E7081,2587,2025-09-27,96.23,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_68C1C1D3,2587,2025-09-21,335.0,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_25181C93,2587,2025-09-01,199.54,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_5DE7DCCF,2587,2025-09-07,190.36,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_DAF5076F,2587,2025-09-07,139.68,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_5B531A64,2587,2025-09-05,73.95,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_F42FAC75,2587,2025-09-17,379.18,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_939D738B,2587,2025-09-22,188.18,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_1196D2AA,2587,2025-10-29,170475.0,CREDIT,SALARY,CMS SALARY CR - WIPRO,ACH
TXN_63A4F903,2587,2025-11-02,34756.44,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_7ACF7052,2587,2025-11-05,13416.38,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_9D327A07,2587,2025-10-27,344.85,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_A1D45928,2587,2025-10-24,232.58,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_42821665,2587,2025-10-12,337.6,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B8FF4F1E,2587,2025-10-15,308.66,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5F376FBB,2587,2025-10-08,274.96,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_4139B46D,2587,2025-10-26,385.12,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_FEE8F10F,2587,2025-10-12,338.46,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_4400801F,2587,2025-10-15,378.55,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8FC1A141,2587,2025-10-17,272.08,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_8428A4C5,2587,2025-10-27,127.87,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B1B00368,2587,2025-10-28,150.0,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_C9474424,2587,2025-10-28,203.33,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_EB8FB61F,2587,2025-10-23,412.19,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_72860BE3,2587,2025-10-10,76.91,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DA504807,2587,2025-10-09,237.7,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DC3844D9,2587,2025-10-27,232.49,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_E06AF285,2587,2025-10-27,238.5,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_2991340F,2587,2025-10-01,222.55,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_40A30214,2587,2025-10-17,204.54,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_ADD984D8,2587,2025-10-03,204.96,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_3C241566,2587,2025-11-28,170475.0,CREDIT,SALARY,NEFT CR - GOOGLE INDIA,ACH
TXN_52D37EE0,2587,2025-12-02,34756.44,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_A770CAD8,2587,2025-12-05,13416.38,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_20408BB9,2587,2025-11-26,104.26,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_EA84B176,2587,2025-11-10,443.65,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_FD66FB57,2587,2025-11-23,405.69,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_1A489F22,2587,2025-11-15,310.75,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_02DE5FA9,2587,2025-11-01,152.61,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_87DB436C,2587,2025-11-18,453.7,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_1D66869E,2587,2025-11-04,381.52,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DFCE7DEC,2587,2025-11-10,93.61,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_380F66A3,2587,2025-11-14,321.14,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_93CDFC27,2587,2025-11-03,88.78,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E9EC774B,2587,2025-11-20,275.86,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DE742CE3,2587,2025-11-23,103.17,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_2CFF145A,2587,2025-11-01,310.52,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_2A2F9FEB,2587,2025-11-19,223.29,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_480B17F1,2587,2025-11-17,468.85,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D7533628,2587,2025-11-17,279.4,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1E997828,2587,2025-11-13,424.27,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_382EFEA5,2587,2025-11-21,210.23,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_8455BB84,2587,2025-11-09,368.82,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_D08118FD,2587,2025-11-26,69.73,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_10721D4C,2587,2025-11-24,329.13,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_E97248D8,2587,2025-11-25,296.04,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5692190D,2587,2025-11-05,59.51,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_53271892,2587,2025-11-27,322.83,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E8938AD7,2587,2025-11-23,250.55,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_5AD08E3C,2654,2025-01-02,85533.33,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_B25D0832,2654,2025-01-06,16807.3,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_BABCA07F,2654,2025-01-09,15986.18,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_6E236241,2654,2025-01-02,169.11,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_B8C67E3A,2654,2025-01-26,127.77,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_B880612E,2654,2025-01-11,450.68,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_FEC35D6C,2654,2025-01-27,278.93,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_7AF3031E,2654,2025-01-02,371.45,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D285A580,2654,2025-01-10,197.07,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_56A49CB4,2654,2025-01-28,328.52,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_D2A385E5,2654,2025-01-04,391.71,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B1BA06A5,2654,2025-01-13,367.06,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_1DCB6948,2654,2025-01-11,468.44,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3680D3B4,2654,2025-01-23,258.91,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F8AFA448,2654,2025-01-26,76.35,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_50E07F40,2654,2025-01-03,229.47,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_00FC9B60,2654,2025-01-18,169.26,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_6A515B67,2654,2025-01-03,184.28,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_A98023A7,2654,2025-01-10,236.2,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6C06EE80,2654,2025-01-06,343.5,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_258475C4,2654,2025-01-15,58.64,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_8146EF67,2654,2025-01-20,479.19,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_A6231B4B,2654,2025-01-21,471.21,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_C79DB266,2654,2025-01-03,335.32,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_37AA7BCC,2654,2025-01-12,265.76,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_AF8A841F,2654,2025-01-01,102.82,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3C333B51,2654,2025-01-02,95.54,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_9568AB77,2654,2025-01-25,323.87,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_3F7CFC33,2654,2025-01-13,457.77,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_B30D3728,2654,2025-01-20,107.51,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_977BD2E4,2654,2025-01-12,203.69,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_9FEBF8D3,2654,2025-01-19,100.59,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_6441C609,2654,2025-02-01,85533.33,CREDIT,SALARY,CMS SALARY CR - WIPRO,ACH
TXN_8E2D7C2F,2654,2025-02-05,16807.3,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_293EAB77,2654,2025-02-08,15986.18,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_C99FEF15,2654,2025-02-08,462.63,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_12137E0B,2654,2025-02-24,121.86,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_00BB91FA,2654,2025-02-18,91.81,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_47AFE461,2654,2025-02-23,236.36,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_7B1833CE,2654,2025-02-23,443.25,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_F754B678,2654,2025-02-07,93.96,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_200E25FC,2654,2025-02-15,115.97,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_A805E9D4,2654,2025-02-03,396.63,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_D0B3225F,2654,2025-02-22,192.87,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_550C1156,2654,2025-02-18,278.56,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_67573071,2654,2025-02-28,109.3,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_2EC73960,2654,2025-02-26,199.06,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B7BF5756,2654,2025-02-04,473.46,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_2504BB45,2654,2025-02-08,387.76,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BDAAF742,2654,2025-02-12,283.77,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_EE2D4CD8,2654,2025-02-15,393.61,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_AD273424,2654,2025-02-20,429.07,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D2EE628F,2654,2025-02-10,215.19,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_AC8DDBA2,2654,2025-02-17,220.75,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_A5160DE7,2654,2025-02-27,292.96,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B9EB86F7,2654,2025-02-11,322.63,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_2E31AAF9,2654,2025-02-15,339.25,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_1B0DE51A,2654,2025-02-05,426.3,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_7C36ED23,2654,2025-03-03,85533.33,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_50D5FAC1,2654,2025-03-07,16807.3,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_75FD68E2,2654,2025-03-10,15986.18,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_1A0A26B4,2654,2025-03-27,94.63,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_59AEEA38,2654,2025-03-10,112.45,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_FCAE5F87,2654,2025-03-23,139.21,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_991EA520,2654,2025-03-28,74.7,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_3711C4BB,2654,2025-03-21,460.79,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_77023852,2654,2025-03-05,315.01,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_8C52282E,2654,2025-03-17,322.03,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_3B4A4B05,2654,2025-03-06,329.84,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F06A8E71,2654,2025-03-27,446.53,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1E0077F9,2654,2025-03-27,420.06,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_22DBA3F4,2654,2025-03-02,457.36,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_52D08527,2654,2025-03-21,132.76,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6BDC8222,2654,2025-03-20,321.16,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_806E8A0C,2654,2025-03-21,280.05,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_8BCA4CFC,2654,2025-03-16,147.75,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_D30B19ED,2654,2025-03-10,239.56,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_58D2FBA3,2654,2025-04-02,85533.33,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_B15179AB,2654,2025-04-06,16807.3,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_B946F677,2654,2025-04-09,15986.18,DEBIT,INVESTMENT,GROWW MUTUAL FUND,ACH
TXN_6ED0B70D,2654,2025-04-15,129.77,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_92E38C8D,2654,2025-04-11,419.05,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_660A25D2,2654,2025-04-24,474.73,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_E18D951B,2654,2025-04-13,97.54,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_56ED3E54,2654,2025-04-17,287.13,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_B7D492E9,2654,2025-04-08,245.25,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_9E34B0AC,2654,2025-04-15,149.08,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_C42937EE,2654,2025-04-02,167.69,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_2966D499,2654,2025-04-28,310.77,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B355CB6A,2654,2025-04-28,437.02,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_2F39CA39,2654,2025-04-19,357.3,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_C5F5D213,2654,2025-04-25,110.11,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_BDF9666A,2654,2025-04-16,426.79,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_AB32A155,2654,2025-04-01,79.62,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_0F7A64D0,2654,2025-04-17,241.18,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_874CF5B7,2654,2025-04-07,296.67,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BDCC892E,2654,2025-04-02,163.8,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_D828C6DE,2654,2025-04-10,276.14,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_44887683,2654,2025-04-14,98.93,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_3EEFA1DA,2654,2025-04-24,200.94,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_7A378C4B,2654,2025-04-12,59.91,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_0008D7CF,2654,2025-04-19,287.2,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_0BE4F3F5,2654,2025-04-18,166.98,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9E52A4C9,2654,2025-04-17,238.16,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_B4040631,2654,2025-04-27,475.2,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_7FA9948C,2654,2025-04-05,469.04,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E9E7765D,2654,2025-04-12,389.75,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_C2150DCE,2654,2025-04-18,453.14,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_BB9224DC,2654,2025-04-07,305.08,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5779F4DA,2654,2025-04-17,57.71,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1F4695D0,2654,2025-05-02,85533.33,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_2AB4FEC7,2654,2025-05-06,16807.3,DEBIT,RENT,CRED RENT PAY,UPI
TXN_DC35BC2E,2654,2025-05-09,15986.18,DEBIT,INVESTMENT,GROWW MUTUAL FUND,ACH
TXN_0FD1B5A4,2654,2025-05-17,241.07,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_E32F08CC,2654,2025-05-11,449.8,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_B191424D,2654,2025-05-06,212.9,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_A045F66D,2654,2025-05-19,188.0,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_A60FAC81,2654,2025-05-23,287.69,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5B7A2ECA,2654,2025-05-27,47.32,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_7B74E74C,2654,2025-05-22,88.23,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E130F448,2654,2025-05-19,175.38,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_728A8DB4,2654,2025-05-20,248.82,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_294998CC,2654,2025-05-24,62.6,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8FC0A90B,2654,2025-05-06,270.66,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_A8F48371,2654,2025-05-05,401.53,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_93FD17D5,2654,2025-05-02,291.93,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_F0274378,2654,2025-05-07,48.33,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_EDB49406,2654,2025-05-14,106.63,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_45348CE7,2654,2025-05-14,260.8,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_BBA793E4,2654,2025-05-28,413.29,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_FA5E219A,2654,2025-05-23,100.76,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DFFABBE9,2654,2025-05-18,183.02,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_1C1E86B7,2654,2025-05-17,205.8,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_35BFCFA4,2654,2025-05-15,441.33,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_B25A4F21,2654,2025-05-18,195.89,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_01E46799,2654,2025-05-20,253.04,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D296E9AB,2654,2025-05-09,285.56,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_565956E6,2654,2025-05-10,379.32,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_549F5284,2654,2025-05-23,350.19,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_6F7010E9,2654,2025-05-16,193.47,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5FBAF581,2654,2025-05-10,93.62,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_C7657187,2654,2025-05-13,400.09,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DDAE0B03,2654,2025-05-10,58.51,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_C65D1B5F,2654,2025-06-01,85533.33,CREDIT,SALARY,NEFT CR - GOOGLE INDIA,ACH
TXN_16A84562,2654,2025-06-05,16807.3,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_64F87F04,2654,2025-06-08,15986.18,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_57BF1C3F,2654,2025-06-24,250.79,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_9EC4E015,2654,2025-06-27,276.97,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_854B1721,2654,2025-06-05,88.06,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_7FBB3F74,2654,2025-06-08,62.34,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_A4DEB4CC,2654,2025-06-21,142.45,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_4D05A1DE,2654,2025-06-14,185.33,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E7A47167,2654,2025-06-04,339.72,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_03273402,2654,2025-06-01,464.39,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_10C3EEF5,2654,2025-06-14,327.27,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_65865F5F,2654,2025-06-16,326.24,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_8664BEA8,2654,2025-06-11,165.58,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_AF1CCBF5,2654,2025-06-25,79.36,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_71421FF1,2654,2025-06-18,365.02,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_869E0E60,2654,2025-06-06,223.87,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B0686F83,2654,2025-06-02,478.76,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_92C3A868,2654,2025-06-26,257.97,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_A13582A8,2654,2025-06-02,44.08,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_FF2E6834,2654,2025-06-11,165.21,DEBIT,FOOD,ZEPTO MUMBAI,UPI
